Case_ID,BUS__CODE,SCORE,A_EmployeeCount,A_GrossSales,A_ExtaxPurch,A_Resales,A_FoodCosts,A_LaborCosts,A_IOC,A_BadDebts,A_TOPP,A_SalesFinal,PriorAuditTax,PriorAuditHours,OwnCode,Status,Y_AuditResult
100009841,"A00140",75,,13548765,84708,12626411,0,0,0,4,0,0,,,"C","Established","Not_Success"
100009842,"A00132",56,,1827904,9109,107432,0,886288,0,3,0,0,,,"C","Established","Success"
100009843,"A0071",38,,,,,,,,,,,,,"S","New","Not_Success"
100009844,"A0072",41,,884243,1781,10,247427,0,0,5,0,0,,,"S","Established","Not_Success"
100009845,"A0053",16,,1059735,4,973461,0,0,0,9,0,0,,,"C","New","Not_Success"
100009846,"A0083",38,,1810357,60184,8,932682,0,0,5,0,0,,,"P","New","Not_Success"
100009847,"A00148",50,,3500417,5,3266341,0,0,0,9,0,0,,,"C","Established","Success"
100009848,"A00139",49,,5999170,20092,5,0,19569,28039,5,0,0,,,"C","New","Not_Success"
100009849,"A00149",61,,6042546,3219,3853694,0,0,1983554,10,0,0,,,"C","Established","Success"
100009850,"A0074",34,,1469079,9,128287,15080,0,0,2,0,0,,,"M","Established","Success"
100009851,"A00122",37,,,,,,,,,,,,,"S","Established","Not_Success"
100009852,"A00114",,,58423,8,2,0,0,0,18196,0,0,,,"M","New","Not_Success"
100009853,"A00125",54,,25874033,338037,5,0,0,0,1,0,0,,,"D","Established","Not_Success"
100009854,"A0068",27,,387084,7,5,0,52989,0,5,0,0,,,"S","Established","Success"
100009855,"A0074",20,,267044,1,8,21979,0,0,2,0,0,,,"S","New","Success"
100009856,"A0074",21,4,123598,8,6,0,0,0,6,0,0,,,"S","Established","Not_Success"
100009857,"A00133",48,,,,,,,,,,,,,"C","Established","Not_Success"
100009858,"A00149",41,,,,,,,,,,,7,16,"C","Established","Not_Success"
100009859,"A00142",72,,32997855,309957,1313168,0,0,26947913,18726,38112,1488,,,"C","Established","Success"
100009860,"A00149",81,,43485076,148501,-114443,0,0,38633284,5269,3688,0,,,"D","Established","Success"
100009861,"A00135",50,,,,,,,,,,,,,"C","Established","Not_Success"
100009862,"A00100",67,,161368534,170169,110299837,0,0,0,24478,0,0,,,"C","Established","Not_Success"
100009863,"A0085",59,,14636797,190155,3,1113956,0,49132,3,0,0,,,"C","New","Not_Success"
100009864,"A00114",,,,,,,,,,,,,,"S","New","Success"
100009865,"A00136",52,,,,,,,,,,,,,"C","Established","Not_Success"
100009866,"A00133",58,,,,,,,,,,,,,"C","New","Not_Success"
100009867,"A00132",63,,7233470,251395,7,0,6715067,0,5,0,0,,,"C","Established","Success"
100009868,"A0074",,,310169,5,9,0,0,0,5,0,0,,,"C","New","Not_Success"
100009869,"A00149",,,4520884,42972,1379609,0,487622,1523899,8,0,0,,,"C","New","Not_Success"
100009870,"A00136",62,,4092128,2,-12572,0,37590,736711,10,0,0,,,"C","New","Not_Success"
100009871,"A00114",32,,,,,,,,,,,,,"S","Established","Not_Success"
100009872,"A00132",,,13724430,1676431,2,0,12880702,0,8,189907,0,,,"C","New","Success"
100009873,"A0062",37,,3675435,239956,50470,0,138339,9887,6,350,0,,,"C","Established","Success"
100009874,"A00132",52,,2091415,51151,9,0,1807981,0,8,0,0,,,"C","Established","Not_Success"
100009875,"A0069",63,,14232743,4,4570759,0,0,3855490,3,0,0,,,"C","Established","Not_Success"
100009876,"A0072",46,,1550034,10,5,453453,13975,10223,2,0,0,,,"S","Established","Success"
100009877,"A00149",78,,,,,,,,,,,,,"C","Established","Not_Success"
100009878,"A0069",33,,6138217,7,56981,0,0,0,9,0,0,,,"C","Established","Not_Success"
100009879,"A00136",85,,,,,,,,,,,,,"C","Established","Not_Success"
100009880,"A00149",57,,,,,,,,,,,,,"C","Established","Not_Success"
100009881,"A00149",54,,,,,,,,,,,,,"D","New","Not_Success"
100009882,"A0071",52,,,,,,,,,,,,,"S","New","Not_Success"
100009883,"A00132",80,,,,,,,,,,,,,"C","New","Not_Success"
100009884,"A00149",50,,,,,,,,,,,,,"C","Established","Not_Success"
100009885,"A00140",41,,,,,,,,,,,,,"D","Established","Not_Success"
100009886,"A00136",69,,,,,,,,,,,,,"C","Established","Not_Success"
100009887,"A0083",54,,,,,,,,,,,,,"S","New","Not_Success"
100009888,"A00125",59,,2959707,891804,2,-20938,0,0,5,0,0,,,"D","Established","Success"
100009889,"A0083",48,,4594035,10003,10560,454331,0,0,8,0,0,,,"C","Established","Success"
100009890,"A00136",54,8,,,,,,,,,,,,"S","Established","Not_Success"
100009891,"A00149",88,,,,,,,,,,,,,"C","New","Not_Success"
100009892,"A00133",63,,,,,,,,,,,,,"S","New","Not_Success"
100009893,"A00132",69,,,,,,,,,,,,,"C","Established","Not_Success"
100009894,"A00139",55,,3666378,36495,4,0,0,0,9,0,0,,,"S","New","Not_Success"
100009895,"A00135",63,,,,,,,,,,,,,"C","New","Not_Success"
100009896,"A00132",56,1,2572492,687,8,0,734258,0,1,42959,0,,,"C","Established","Not_Success"
100009897,"A00149",70,,,,,,,,,,,,,"C","Established","Not_Success"
100009898,"A00117",,,8,24622,1,0,0,0,9,0,0,,,"C","New","Not_Success"
100009899,"A0068",59,,5001890,53640,2762169,0,428601,8000,3,0,0,,,"C","Established","Not_Success"
100009900,"A00139",52,,3220342,112397,211761,0,210846,2078641,6,0,0,,,"C","Established","Not_Success"
100009901,"A0068",70,,5571784,26246,2667933,0,0,58732,7,0,0,6300,81,"C","Established","Not_Success"
100009902,"A0074",43,,6850965,11565,5,0,0,0,8,0,0,2069,34,"L","Established","Not_Success"
100009903,"A00138",49,,3458522,85896,2542388,0,0,0,2,0,0,,,"C","Established","Not_Success"
100009904,"A00142",53,,4063403,30520,890363,2576,28673,72898,8,0,0,,,"C","New","Not_Success"
100009905,"A00136",62,,,,,,,,,,,,,"C","Established","Not_Success"
100009906,"A0068",61,,13513591,5,7,0,935625,7466118,1,17724,0,,,"D","Established","Success"
100009907,"A00132",57,,3127346,551513,9,0,2758006,0,477,0,0,,,"P","Established","Not_Success"
100009908,"A00148",45,,,,,,,,,,,,,"S","Established","Not_Success"
100009909,"A00132",,,3283509,7,-232298,0,6526129,0,7,0,0,,,"C","New","Success"
100009910,"A00149",58,,68847315,2011897,7,0,0,68847312,2,0,0,,,"C","New","Success"
100009911,"A00149",72,,5211368,469396,3691238,0,39507,5750,6,0,0,,,"D","Established","Success"
100009912,"A0081",47,,9756954,3,299687,0,10483,151157,3,378786,0,,,"C","Established","Not_Success"
100009913,"A00149",63,,12653157,524874,9,0,0,0,146885,0,0,,,"D","Established","Success"
100009914,"A0051",49,,9098091,4,7,0,0,0,4,0,0,,,"C","Established","Not_Success"
100009915,"A00140",53,,12454791,39496,12454793,0,0,0,8,0,0,,,"D","Established","Not_Success"
100009916,"A00148",58,,,,,,,,,,,,,"C","New","Not_Success"
100009917,"A0069",37,,2484868,1557,490105,0,1337298,0,10,0,0,,,"D","Established","Not_Success"
100009918,"A00133",57,,161059240,3515246,7,0,0,161059230,4,0,0,,,"C","Established","Success"
100009919,"A00132",65,,41179645,174429,4,0,0,0,7,0,0,,,"C","Established","Not_Success"
100009920,"A00139",65,,8601959,1694880,367413,0,662108,6423148,9,0,22600,,,"C","Established","Not_Success"
100009921,"A0067",42,,6960524,10,196,35420,420964,296876,6,0,0,,,"M","Established","Not_Success"
100009922,"A00149",57,,5386176,1,1,0,0,5323692,7,0,0,,,"C","Established","Not_Success"
100009923,"A0074",,,,,,,,,,,,,,"S","New","Not_Success"
100009924,"A00149",70,,8,118360,7,0,0,0,7,0,0,48316,99,"C","Established","Not_Success"
100009925,"A00110",79,,135200443,208117,17762586,0,4907731,0,4,119450,0,,,"D","Established","Not_Success"
100009926,"A00148",72,,4897884,7,1033946,0,76739,2044504,9,0,0,,,"C","Established","Success"
100009927,"A00112",86,,12839948,6,6,126638,111426,0,5,261219,0,60062,201,"D","Established","Success"
100009928,"A0071",26,,869114,10,6,865002,0,0,2,0,0,,,"D","New","Not_Success"
100009929,"A00139",36,,4036483,16634,4,0,36162,3660727,3,0,0,,,"D","Established","Success"
100009930,"A00149",67,,,,,,,,,,,,,"C","Established","Not_Success"
100009931,"A00108",42,7,1395205,2,1,0,0,0,6,0,0,,,"S","Established","Success"
100009932,"A00140",46,,,,,,,,,,,,,"C","Established","Not_Success"
100009933,"A0069",51,,6904755,3676,1173506,0,187181,1430746,8,0,0,,,"C","New","Not_Success"
100009934,"A00113",65,,,,,,,,,,,,,"C","Established","Not_Success"
100009935,"A0082",64,,,,,,,,,,,,,"C","Established","Not_Success"
100009936,"A00100",58,,4047386,10,2428215,0,701259,0,4,0,0,,,"C","Established","Success"
100009937,"A0076",20,15,1339246,3,10,0,0,0,3,0,0,,,"S","Established","Not_Success"
100009938,"A0080",67,,144528621,508433,4,0,8175312,31000559,4024178,0,0,,,"C","Established","Success"
100009939,"A00132",47,,,,,,,,,,,,,"C","Established","Not_Success"
100009940,"A00140",55,,,,,,,,,,,,,"M","Established","Not_Success"
100009941,"A00140",80,31,20042312,13737,2308656,3438602,0,65141,2753,0,0,,,"S","Established","Not_Success"
100009942,"A00149",92,,,,,,,,,,,,,"D","New","Not_Success"
100009943,"A0076",,,,,,,,,,,,,,"C","New","Success"
100009944,"A0068",62,,95838690,2,8948914,0,0,77743772,8,0,0,,,"C","Established","Not_Success"
100009945,"A0083",28,,,,,,,,,,,,,"S","Established","Not_Success"
100009946,"A00114",49,,4104664,9,558147,0,0,18389,6784,0,0,,,"S","Established","Success"
100009947,"A00114",45,10,,,,,,,,,,,,"S","Established","Not_Success"
100009948,"A0086",53,,9436553,2,10,0,0,0,8,0,0,,,"C","Established","Success"
100009949,"A00149",60,,,,,,,,,,,,,"C","Established","Not_Success"
100009950,"A00136",62,,1920020,185509,6353,0,164589,0,4,0,0,,,"C","Established","Not_Success"
100009951,"A0068",28,,,,,,,,,,,,,"C","New","Not_Success"
100009952,"A00149",93,,223042126,469184,58079488,0,0,0,3,0,0,,,"D","Established","Not_Success"
100009953,"A00139",75,,15574219,3,2658,0,1825843,352356,28101,166008,0,,,"L","Established","Not_Success"
100009954,"A00149",63,,11953047,752826,-138203,0,0,10417998,1939,0,0,,,"D","Established","Success"
100009955,"A00148",60,,,,,,,,,,,,,"P","Established","Not_Success"
100009956,"A00110",74,,64422382,76841,9298830,0,4701446,0,6,31512,0,,,"C","Established","Not_Success"
100009957,"A00139",62,,1609704,14759,5,0,1558278,51416,6,0,0,,,"D","New","Not_Success"
100009958,"A00149",60,,,,,,,,,,,,,"M","New","Not_Success"
100009959,"A00110",61,,20816412,9,1953483,0,945645,0,3,0,0,,,"S","New","Not_Success"
100009960,"A0083",41,,1588766,7,9,520443,0,0,7,0,0,,,"P","New","Not_Success"
100009961,"A00144",32,11,,,,,,,,,,,,"S","Established","Not_Success"
100009962,"A0069",51,,119580903,635869,8,0,0,0,5,0,0,,,"C","New","Not_Success"
100009963,"A00116",66,,20949108,1,297522,35913,838735,153174,9642,0,206250,,,"C","Established","Success"
100009964,"A0080",21,,714763,7208,696085,0,0,0,3,0,0,,,"C","New","Not_Success"
100009965,"A0083",32,,1142774,2048,3,857682,0,0,1562,0,0,,,"P","Established","Success"
100009966,"A0086",46,,,,,,,,,,,819,12,"S","Established","Not_Success"
100009967,"A00139",30,,227837,21097,88117,0,0,112452,2,610,0,,,"S","Established","Not_Success"
100009968,"A0069",30,,99105,7,4,0,0,0,3,0,0,,,"S","Established","Not_Success"
100009969,"A0076",23,,1326207,1,136882,12861,0,0,4,0,0,,,"P","Established","Not_Success"
100009970,"A00139",68,,4234480,138713,1357686,0,0,704184,251,0,0,,,"C","Established","Success"
100009971,"A0080",32,,1397144,1,140979,0,267619,5395,1,66693,0,,,"C","Established","Not_Success"
100009972,"A0084",47,,3756972,14763,2,493250,0,0,1,0,111475,,,"M","Established","Not_Success"
100009973,"A0051",22,,1031,5,5,0,0,0,2,0,0,,,"S","Established","Success"
100009974,"A0072",34,,983414,2,3,528885,0,0,8,0,0,,,"P","Established","Success"
100009975,"A00135",57,,6530757,3407,7,0,1943233,0,1,0,0,,,"C","New","Not_Success"
100009976,"A00123",37,,,,,,,,,,,,,"S","Established","Not_Success"
100009977,"A0074",36,5,928618,9,19576,273680,0,0,2,0,0,,,"S","Established","Success"
100009978,"A00136",58,,,,,,,,,,,,,"C","Established","Not_Success"
100009979,"A00144",,,322238,7,322236,0,0,0,6,0,0,,,"C","New","Not_Success"
100009980,"A00148",82,,178945224,4138040,176889636,0,0,0,1,0,0,,,"D","Established","Success"
100009981,"A00114",,,1775568,9,10,0,11234,0,251309,2850,0,,,"C","New","Success"
100009982,"A0069",20,,118568,15852,8,0,26644,0,8,0,0,,,"S","Established","Not_Success"
100009983,"A0074",24,,406027,2266,3,0,0,0,7,0,0,,,"S","Established","Success"
100009984,"A00136",49,8,,,,,,,,,,,,"S","Established","Not_Success"
100009985,"A00133",51,,,,,,,,,,,,,"C","Established","Not_Success"
100009986,"A0069",42,,3038607,5,1022702,0,0,0,9,0,0,,,"C","New","Not_Success"
100009987,"A0083",45,,,,,,,,,,,,,"C","Established","Not_Success"
100009988,"A00138",78,,8530654,5,4317060,0,0,0,9,0,0,,,"D","Established","Not_Success"
100009989,"A00110",78,,59391618,105625,24428427,0,3404150,95631,7,41338,0,,,"C","Established","Not_Success"
100009990,"A00141",58,,32181406,9,19331913,0,0,12428850,2,0,0,,,"C","Established","Not_Success"
100009991,"A0086",53,,,,,,,,,,,,,"C","Established","Not_Success"
100009992,"A00139",58,,32305610,1189186,3,0,0,193440,8,119064,0,,,"C","New","Not_Success"
100009993,"A0078",23,,,,,,,,,,,,,"C","New","Not_Success"
100009994,"A0083",34,,990604,10509,54571,442575,0,3385,4,0,0,,,"P","New","Not_Success"
100009995,"A00148",,,602561,3375689,8,0,0,602552,7,0,0,,,"C","Established","Not_Success"
100009996,"A00122",42,,4639562,129051,354837,0,1004588,118255,2017,0,0,,,"C","Established","Success"
100009997,"A00149",94,,107996233,2,87929344,0,0,0,1,0,0,,,"C","Established","Not_Success"
100009998,"A0072",36,6,571603,13906,4,417473,0,0,9,0,0,,,"S","New","Not_Success"
100009999,"A00149",63,,25816544,83080,25503452,0,0,0,9,0,0,,,"C","New","Not_Success"
100010000,"A00141",74,,6503189,2,3598754,0,0,0,3,0,0,,,"C","Established","Not_Success"
100010001,"A00148",82,,,,,,,,,,,,,"C","Established","Not_Success"
100010002,"A00134",84,,24472917,27131,9,0,0,15618732,9,110425,0,2274,66,"C","Established","Not_Success"
100010003,"A0074",28,,504611,4,7,190619,0,0,9,0,0,,,"S","Established","Success"
100010004,"A00148",52,,,,,,,,,,,,,"C","Established","Not_Success"
100010005,"A00139",46,14,,,,,,,,,,,,"S","New","Not_Success"
100010006,"A0060",59,,10587439,5,7,2773969,0,0,8,0,0,,,"D","Established","Not_Success"
100010007,"A0074",,,,,,,,,,,,,,"M","New","Not_Success"
100010008,"A00122",14,,31395,1,29397,0,0,0,5,0,0,,,"D","New","Success"
100010009,"A00110",81,,61147645,26907,8210607,0,2599426,60621,6540,59538,0,,,"C","Established","Not_Success"
100010010,"A00141",43,,654459,34767,654464,0,0,0,4,0,0,,,"S","Established","Not_Success"
100010011,"A00112",54,,16486731,6,9,433129,0,0,1,6060782,0,,,"C","Established","Success"
100010012,"A00112",,,1325801,3,9,29251,0,0,4,0,0,,,"D","New","Not_Success"
100010013,"A00141",59,,48476671,616376,27403997,0,0,20172127,7,0,0,,,"C","Established","Not_Success"
100010014,"A00140",47,,2667606,123461,2354,531669,0,0,10,3641,0,,,"D","Established","Not_Success"
100010015,"A00110",71,,92338620,99803,8639065,0,4236034,0,3,95392,0,,,"D","Established","Not_Success"
100010016,"A0069",43,,,,,,,,,,,,,"S","Established","Not_Success"
100010017,"A00110",75,,25672520,80751,5224160,0,1032036,0,2,0,77038,,,"D","Established","Not_Success"
100010018,"A00149",62,,4223512,5128,167981,0,0,26061,6,159,0,,,"C","Established","Not_Success"
100010019,"A0074",34,,,,,,,,,,,,,"D","Established","Not_Success"
100010020,"A00135",68,,667495767,1908971,667495766,0,0,0,4,0,0,,,"D","Established","Success"
100010021,"A00135",76,,,,,,,,,,,,,"D","Established","Not_Success"
100010022,"A00149",49,,109297,945906,7,0,0,0,1,44712,0,,,"C","Established","Not_Success"
100010023,"A0083",51,,4197584,21817,10,1010004,0,0,5,0,0,,,"C","Established","Not_Success"
100010024,"A00136",57,,,,,,,,,,,,,"C","New","Not_Success"
100010025,"A0069",40,,,,,,,,,,,,,"C","Established","Not_Success"
100010026,"A0067",40,8,5877665,6,116476,0,0,532270,4,0,0,,,"S","Established","Not_Success"
100010027,"A0072",,,161174,7,3983,52433,6033,0,5,0,9700,,,"S","Established","Not_Success"
100010028,"A00112",,,3811580,1035,3,210842,0,0,6,0,0,,,"C","New","Not_Success"
100010029,"A00121",28,,1707442,28644,139659,0,899448,0,7,0,0,,,"C","Established","Not_Success"
100010030,"A00117",75,,2847328,507918,2912,0,1458437,0,4,0,0,,,"D","New","Not_Success"
100010031,"A0068",44,,,,,,,,,,,,,"C","Established","Not_Success"
100010032,"A0074",24,,501874,3,8,413846,0,0,3,0,0,,,"C","Established","Not_Success"
100010033,"A00140",43,,,,,,,,,,,,,"S","Established","Not_Success"
100010034,"A00149",60,,,,,,,,,,,,,"C","Established","Not_Success"
100010035,"A0068",25,,470810,113283,2,0,444,183600,2,0,0,,,"C","Established","Not_Success"
100010036,"A00136",63,,,,,,,,,,,,,"D","Established","Not_Success"
100010037,"A00149",,,4789549,10,1646,0,59900,0,9,0,0,,,"C","New","Success"
100010038,"A00132",59,,12521182,30277,9,0,1682697,0,10,0,0,,,"C","Established","Success"
100010039,"A00132",42,,37254088,659,5,0,0,0,6,0,0,,,"C","Established","Success"
100010040,"A0068",62,,3834534,7787,3409779,0,0,0,4,0,0,,,"C","Established","Not_Success"
100010041,"A00114",45,5,1890993,13706,16007,0,0,0,3,0,0,,,"S","Established","Success"
100010042,"A00148",67,,3576145,10,1698892,0,1490785,11365,2,0,0,,,"C","Established","Not_Success"
100010043,"A0065",32,,,,,,,,,,,,,"C","Established","Not_Success"
100010044,"A00149",78,,21884955,95428,17613094,0,0,866677,5928,0,0,,,"D","Established","Not_Success"
100010045,"A00149",79,,39850433,14952,18849993,0,0,15621045,8,8758,0,,,"D","Established","Not_Success"
100010046,"A00125",65,,,,,,,,,,,34290,74,"L","Established","Not_Success"
100010047,"A00148",54,,,,,,,,,,,,,"C","Established","Not_Success"
100010048,"A00132",68,,,,,,,,,,,,,"D","New","Not_Success"
100010049,"A00142",40,,112736803,325842,112736806,0,0,0,5,0,0,,,"C","Established","Not_Success"
100010050,"A0068",77,,10932605,799901,5,0,6864539,0,6,0,0,,,"C","Established","Not_Success"
100010051,"A00149",72,,7793593,3,396847,0,876576,777226,3,0,0,,,"C","Established","Not_Success"
100010052,"A0069",37,,,,,,,,,,,,,"C","New","Not_Success"
100010053,"A00149",64,,,,,,,,,,,,,"C","Established","Not_Success"
100010054,"A00139",,,,,,,,,,,,,,"C","New","Not_Success"
100010055,"A00110",47,,5449020,5,2501,0,0,534871,8,0,0,,,"M","New","Success"
100010056,"A00149",81,,7311565,468436,4112971,0,0,59819,7,0,0,,,"C","Established","Not_Success"
100010057,"A00132",50,,2204717,23735,6,0,1233229,0,8,0,0,,,"C","Established","Not_Success"
100010058,"A00149",64,,,,,,,,,,,,,"C","Established","Not_Success"
100010059,"A00149",53,,5261248,116184,5254062,0,0,0,8,0,22409,,,"D","Established","Not_Success"
100010060,"A00139",50,,2967361,29097,6,0,0,707,6,0,0,,,"C","Established","Not_Success"
100010061,"A00149",81,,7062266,8034195,107305,0,0,6133378,8,0,0,,,"C","Established","Success"
100010062,"A00145",84,,,,,,,,,,,,,"C","Established","Not_Success"
100010063,"A0059",17,,,,,,,,,,,,,"S","Established","Not_Success"
100010064,"A0070",26,,,,,,,,,,,,,"S","Established","Not_Success"
100010065,"A00149",67,,,,,,,,,,,,,"C","Established","Not_Success"
100010066,"A00149",59,,40541043,1428099,16769689,0,102568,21600435,9,0,0,,,"C","Established","Not_Success"
100010067,"A0068",48,,6562327,6,134137,0,29297,142573,8,0,0,1,3,"C","Established","Not_Success"
100010068,"A0085",,,896109,12520,8,310727,0,0,10,0,0,,,"P","Established","Success"
100010069,"A00132",79,,,,,,,,,,,,,"C","Established","Not_Success"
100010070,"A00141",83,,23804800,7,19590478,0,0,0,1,0,0,,,"C","Established","Success"
100010071,"A00139",57,,17277149,47044,10,0,0,1233344,6,0,572675,,,"C","Established","Success"
100010072,"A00133",72,,9458666,101695,2668230,0,1099698,1627267,1,0,0,,,"C","Established","Not_Success"
100010073,"A00121",28,21,1374440,4,34173,0,853821,0,1210,0,0,,,"M","New","Not_Success"
100010074,"A00149",46,,905367,2,623448,0,0,206819,8,0,0,,,"C","Established","Not_Success"
100010075,"A00142",85,,23713932,10,9874034,413537,0,0,93217,0,0,,,"C","New","Not_Success"
100010076,"A00110",75,,225536458,270791,32104151,0,7833018,0,1,39288,0,,,"D","Established","Not_Success"
100010077,"A00111",44,,,,,,,,,,,,,"D","Established","Not_Success"
100010078,"A0069",29,,,,,,,,,,,,,"C","Established","Not_Success"
100010079,"A0068",24,,587381,9341,268599,0,100000,138079,5,0,0,,,"C","Established","Not_Success"
100010080,"A00149",48,,,,,,,,,,,,,"P","Established","Not_Success"
100010081,"A0070",17,,308287,30001,8,301933,0,0,6,0,0,,,"S","New","Not_Success"
100010082,"A00140",74,,634942563,871959,634637789,0,0,0,6,0,0,,,"D","Established","Success"
100010083,"A00112",72,4,12393960,7,8,1627295,0,0,6,8286793,0,,,"D","New","Success"
100010084,"A00111",43,,1889280,10,4,0,964113,0,8,93125,0,,,"C","New","Not_Success"
100010085,"A00116",48,,12163121,423990,399193,0,600154,388017,12415,0,0,,,"D","Established","Success"
100010086,"A00139",59,,,,,,,,,,,,,"C","Established","Not_Success"
100010087,"A0070",53,21,,,,,,,,,,,,"M","Established","Not_Success"
100010088,"A00111",50,,1702414,10,9,484662,727266,0,9,0,0,,,"S","Established","Not_Success"
100010089,"A0069",38,,2036461,1,3,0,1645943,0,6,0,0,,,"D","New","Not_Success"
100010090,"A00148",61,,5585494,19389,5555017,0,0,0,8,0,0,,,"D","Established","Not_Success"
100010091,"A0069",30,,,,,,,,,,,,,"C","New","Not_Success"
100010092,"A00149",63,,4538647,16546,1454335,0,162078,1714320,1,0,0,,,"C","Established","Not_Success"
100010093,"A00149",70,,36967193,15552,36407293,0,0,0,7,0,0,,,"D","Established","Not_Success"
100010094,"A0085",,,394436,10009,1,0,0,0,6,0,0,,,"C","New","Not_Success"
100010095,"A00146",59,8,5023854,9809,7,0,3894266,0,7,0,0,,,"S","Established","Not_Success"
100010096,"A00139",60,,11013110,4,10276047,0,0,5646,3,0,0,,,"C","Established","Not_Success"
100010097,"A00132",,,1514437,7,2,0,973811,0,6,0,0,,,"C","New","Not_Success"
100010098,"A0083",71,,7745324,9,26960,-88725,0,-16025,7,0,0,,,"P","Established","Not_Success"
100010099,"A00149",67,,3166545,2,2800679,0,0,2190,5,0,0,,,"C","Established","Not_Success"
100010100,"A0083",69,,57050363,2854,5,40704986,0,0,6,0,0,,,"D","New","Not_Success"
100010101,"A00133",49,,3322075,24828,-7742,0,2494260,0,10,0,0,,,"C","Established","Not_Success"
100010102,"A00136",53,6,700954,6,-915,0,94327,468302,6,0,0,,,"S","Established","Not_Success"
100010103,"A0069",41,5,8432889,6621,52881,0,30991,0,5,0,0,,,"C","New","Not_Success"
100010104,"A00134",94,,,,,,,,,,,181653,139,"C","Established","Success"
100010105,"A0084",60,,,,,,,,,,,,,"C","Established","Not_Success"
100010106,"A0068",59,,17710791,42824,1877454,0,0,11721090,6,0,0,,,"C","Established","Not_Success"
100010107,"A00132",58,,,,,,,,,,,7747,59,"C","Established","Not_Success"
100010108,"A0053",63,,36110335,172526,1,0,86474,21336877,5,0,0,,,"D","New","Success"
100010109,"A00148",61,,2158645,8,1384925,0,0,93935,7,0,0,,,"C","Established","Not_Success"
100010110,"A00148",75,,4546967,7,1906752,0,164137,0,8,0,6650,,,"C","Established","Not_Success"
100010111,"A00123",45,,1035141,7,7,0,0,0,2,0,0,,,"C","Established","Success"
100010112,"A00148",61,,8386949,30006,7,0,0,0,1,86725,24225,,,"C","Established","Success"
100010113,"A00142",80,,32095141,252742,21640003,0,10455135,0,4,0,0,48985,56,"C","Established","Not_Success"
100010114,"A00129",36,,2416798,15403,5,0,2068978,0,2,0,0,,,"S","Established","Not_Success"
100010115,"A0069",28,,,,,,,,,,,,,"C","New","Not_Success"
100010116,"A0085",47,23,,,,,,,,,,,,"M","Established","Not_Success"
100010117,"A00121",33,,2760520,5,9,0,2472388,0,3,24538,0,,,"C","Established","Not_Success"
100010118,"A0072",49,,3328898,9214,4,246929,0,0,5,0,0,,,"C","Established","Not_Success"
100010119,"A00149",61,,6419495,2,1421220,0,1064,996303,1,0,0,,,"C","Established","Success"
100010120,"A00122",41,,3070395,10,1093807,0,170,115577,1177,0,0,,,"C","Established","Not_Success"
100010121,"A00136",58,,11741232,1,9228130,0,0,2511902,2,0,0,,,"D","Established","Not_Success"
100010122,"A00142",78,,22211245,3726468,18539539,0,0,0,2,0,0,,,"C","Established","Success"
100010123,"A00149",54,,,,,,,,,,,,,"M","Established","Not_Success"
100010124,"A00140",80,,33550278,43039,29429379,0,0,0,5,0,0,,,"C","Established","Not_Success"
100010125,"A00149",69,,8581167,68173,6035724,0,0,2167141,9,0,0,,,"D","Established","Not_Success"
100010126,"A00136",89,,49049705,797889,1780219,0,3500579,24402646,2,39183,0,,,"C","New","Not_Success"
100010127,"A0069",39,7,,,,,,,,,,,,"S","Established","Not_Success"
100010128,"A0069",18,,1327192,128183,11704,0,1093182,191011,10,0,0,,,"C","Established","Not_Success"
100010129,"A00122",45,,4500230,2,2,0,3958620,0,5,0,0,,,"C","Established","Success"
100010130,"A0069",,,4807563,1,-320756,0,0,3496,6,0,0,,,"S","Established","Success"
100010131,"A0083",51,,1954631,5351,8,989782,0,0,2,0,0,,,"P","Established","Success"
100010132,"A0072",53,1,1767180,9571,10,1427743,0,0,3,0,0,,,"S","Established","Success"
100010133,"A00136",78,,,,,,,,,,,,,"C","New","Not_Success"
100010134,"A00114",61,,14388740,9,8836541,0,0,4183282,4,56775,0,,,"P","New","Not_Success"
100010135,"A0069",20,3,,,,,,,,,,,,"D","New","Not_Success"
100010136,"A00148",55,,,,,,,,,,,,,"C","Established","Not_Success"
100010137,"A0069",36,,,,,,,,,,,,,"M","Established","Not_Success"
100010138,"A00136",,,873528,3,259494,0,291491,0,2526,0,0,,,"C","New","Not_Success"
100010139,"A00136",61,,,,,,,,,,,,,"C","Established","Not_Success"
100010140,"A00133",38,1,,,,,,,,,,,,"S","Established","Not_Success"
100010141,"A0078",33,,,,,,,,,,,,,"C","Established","Not_Success"
100010142,"A0069",46,,4186907,21410,1714035,0,0,1982307,8,0,0,,,"C","Established","Not_Success"
100010143,"A00132",68,,10873418,20614,288352,0,0,69765,4955,0,0,,,"C","New","Not_Success"
100010144,"A0085",23,,67467,4,10,0,0,0,10,0,0,,,"S","Established","Not_Success"
100010145,"A00149",52,,,,,,,,,,,,,"D","Established","Not_Success"
100010146,"A00122",27,,,,,,,,,,,,,"C","Established","Not_Success"
100010147,"A0069",63,,8125371,10,-271026,0,1371964,1166083,5,0,0,,,"C","Established","Success"
100010148,"A00136",76,,3986386,1,2187726,0,116859,0,10,0,0,,,"D","Established","Not_Success"
100010149,"A0071",25,,865169,3,5,530606,0,0,9,0,0,,,"S","Established","Not_Success"
100010150,"A00141",56,,26356175,40516,3752355,0,0,22452127,1,0,0,,,"C","Established","Not_Success"
